NAME,B19113A_001E,state,county,year
"Ford County, Kansas",53329.0,20,057,2010
"Franklin County, Kansas",60319.0,20,059,2010
"Geary County, Kansas",51572.0,20,061,2010
"Gove County, Kansas",47500.0,20,063,2010
"Graham County, Kansas",62083.0,20,065,2010
"Grant County, Kansas",59025.0,20,067,2010
"Gray County, Kansas",60833.0,20,069,2010
"Greeley County, Kansas",64239.0,20,071,2010
"Greenwood County, Kansas",49136.0,20,073,2010
"Hamilton County, Kansas",39152.0,20,075,2010
"Harper County, Kansas",47672.0,20,077,2010
"Harvey County, Kansas",62803.0,20,079,2010
"Haskell County, Kansas",62328.0,20,081,2010
"Hodgeman County, Kansas",53750.0,20,083,2010
"Jackson County, Kansas",60891.0,20,085,2010
"Jefferson County, Kansas",64897.0,20,087,2010
"Jewell County, Kansas",47794.0,20,089,2010
"Johnson County, Kansas",92723.0,20,091,2010
"Kearny County, Kansas",49046.0,20,093,2010
"Kingman County, Kansas",55017.0,20,095,2010
"Kiowa County, Kansas",44757.0,20,097,2010
"Labette County, Kansas",49581.0,20,099,2010
"Lane County, Kansas",60368.0,20,101,2010
"Leavenworth County, Kansas",76126.0,20,103,2010
"Lincoln County, Kansas",51328.0,20,105,2010
"Linn County, Kansas",53167.0,20,107,2010
"Logan County, Kansas",55400.0,20,109,2010
"Lyon County, Kansas",50255.0,20,111,2010
"McPherson County, Kansas",68142.0,20,113,2010
"Marion County, Kansas",56355.0,20,115,2010
"Marshall County, Kansas",56491.0,20,117,2010
"Meade County, Kansas",54222.0,20,119,2010
"Miami County, Kansas",70817.0,20,121,2010
"Mitchell County, Kansas",54572.0,20,123,2010
"Montgomery County, Kansas",51033.0,20,125,2010
"Morris County, Kansas",54123.0,20,127,2010
"Morton County, Kansas",54583.0,20,129,2010
"Nemaha County, Kansas",57788.0,20,131,2010
"Neosho County, Kansas",49681.0,20,133,2010
"Ness County, Kansas",57527.0,20,135,2010
"Norton County, Kansas",56628.0,20,137,2010
"Osage County, Kansas",57298.0,20,139,2010
"Osborne County, Kansas",47167.0,20,141,2010
"Ottawa County, Kansas",60335.0,20,143,2010
"Pawnee County, Kansas",52879.0,20,145,2010
"Phillips County, Kansas",54415.0,20,147,2010
"Pottawatomie County, Kansas",66643.0,20,149,2010
"Pratt County, Kansas",57015.0,20,151,2010
"Rawlins County, Kansas",50750.0,20,153,2010
"Reno County, Kansas",50284.0,20,155,2010
"Republic County, Kansas",50653.0,20,157,2010
"Rice County, Kansas",50882.0,20,159,2010
"Riley County, Kansas",58617.0,20,161,2010
"Rooks County, Kansas",47717.0,20,163,2010
"Rush County, Kansas",47768.0,20,165,2010
"Russell County, Kansas",45508.0,20,167,2010
"Saline County, Kansas",59790.0,20,169,2010
"Scott County, Kansas",64139.0,20,171,2010
"Sedgwick County, Kansas",66260.0,20,173,2010
"Seward County, Kansas",49083.0,20,175,2010
"Shawnee County, Kansas",64774.0,20,177,2010
"Sheridan County, Kansas",53113.0,20,179,2010
"Sherman County, Kansas",51791.0,20,181,2010
"Smith County, Kansas",48778.0,20,183,2010
"Stafford County, Kansas",51908.0,20,185,2010
"Stanton County, Kansas",52857.0,20,187,2010
"Stevens County, Kansas",59750.0,20,189,2010
"Sumner County, Kansas",62908.0,20,191,2010
"Thomas County, Kansas",64608.0,20,193,2010
"Trego County, Kansas",51348.0,20,195,2010
"Wabaunsee County, Kansas",62031.0,20,197,2010
"Wallace County, Kansas",60588.0,20,199,2010
"Washington County, Kansas",51935.0,20,201,2010
"Wichita County, Kansas",50909.0,20,203,2010
"Wilson County, Kansas",47849.0,20,205,2010
"Woodson County, Kansas",44760.0,20,207,2010
"Wyandotte County, Kansas",55788.0,20,209,2010
"Adair County, Kentucky",42108.0,21,001,2010
"Allen County, Kentucky",45076.0,21,003,2010
"Anderson County, Kentucky",63231.0,21,005,2010
"Ballard County, Kentucky",49649.0,21,007,2010
"Barren County, Kentucky",48368.0,21,009,2010
"Bath County, Kentucky",37710.0,21,011,2010
"Bell County, Kentucky",31819.0,21,013,2010
"Boone County, Kentucky",77965.0,21,015,2010
"Bourbon County, Kentucky",48214.0,21,017,2010
"Boyd County, Kentucky",52209.0,21,019,2010
"Boyle County, Kentucky",50250.0,21,021,2010
"Bracken County, Kentucky",45735.0,21,023,2010
"Breathitt County, Kentucky",28808.0,21,025,2010
"Breckinridge County, Kentucky",44806.0,21,027,2010
"Bullitt County, Kentucky",59475.0,21,029,2010
"Butler County, Kentucky",42987.0,21,031,2010
"Caldwell County, Kentucky",48509.0,21,033,2010
"Calloway County, Kentucky",53714.0,21,035,2010
"Campbell County, Kentucky",69129.0,21,037,2010
"Carlisle County, Kentucky",43206.0,21,039,2010
"Carroll County, Kentucky",48692.0,21,041,2010
"Carter County, Kentucky",40508.0,21,043,2010
"Casey County, Kentucky",35894.0,21,045,2010
"Christian County, Kentucky",44796.0,21,047,2010
"Clark County, Kentucky",57840.0,21,049,2010
"Clay County, Kentucky",29513.0,21,051,2010
"Clinton County, Kentucky",27570.0,21,053,2010
"Crittenden County, Kentucky",45611.0,21,055,2010
"Cumberland County, Kentucky",33306.0,21,057,2010
"Daviess County, Kentucky",56271.0,21,059,2010
"Edmonson County, Kentucky",45220.0,21,061,2010
"Elliott County, Kentucky",33220.0,21,063,2010
"Estill County, Kentucky",37420.0,21,065,2010
"Fayette County, Kentucky",73633.0,21,067,2010
"Fleming County, Kentucky",48048.0,21,069,2010
"Floyd County, Kentucky",32408.0,21,071,2010
"Franklin County, Kentucky",64307.0,21,073,2010
"Fulton County, Kentucky",41881.0,21,075,2010
"Gallatin County, Kentucky",47750.0,21,077,2010
"Garrard County, Kentucky",47891.0,21,079,2010
"Grant County, Kentucky",45853.0,21,081,2010
"Graves County, Kentucky",46901.0,21,083,2010
"Grayson County, Kentucky",43374.0,21,085,2010
"Green County, Kentucky",47435.0,21,087,2010
"Greenup County, Kentucky",51538.0,21,089,2010
"Hancock County, Kentucky",52992.0,21,091,2010
"Hardin County, Kentucky",57291.0,21,093,2010
"Harlan County, Kentucky",32800.0,21,095,2010
"Harrison County, Kentucky",52648.0,21,097,2010
"Hart County, Kentucky",40972.0,21,099,2010
"Henderson County, Kentucky",55269.0,21,101,2010
"Henry County, Kentucky",50946.0,21,103,2010
"Hickman County, Kentucky",55515.0,21,105,2010
"Hopkins County, Kentucky",49810.0,21,107,2010
"Jackson County, Kentucky",28679.0,21,109,2010
"Jefferson County, Kentucky",66408.0,21,111,2010
"Jessamine County, Kentucky",56178.0,21,113,2010
"Johnson County, Kentucky",39880.0,21,115,2010
"Kenton County, Kentucky",68504.0,21,117,2010
"Knott County, Kentucky",35572.0,21,119,2010
"Knox County, Kentucky",30805.0,21,121,2010
"Larue County, Kentucky",48300.0,21,123,2010
"Laurel County, Kentucky",43592.0,21,125,2010
"Lawrence County, Kentucky",35792.0,21,127,2010
"Lee County, Kentucky",32982.0,21,129,2010
"Leslie County, Kentucky",35934.0,21,131,2010
"Letcher County, Kentucky",43255.0,21,133,2010
"Lewis County, Kentucky",36077.0,21,135,2010
"Lincoln County, Kentucky",41930.0,21,137,2010
"Livingston County, Kentucky",45928.0,21,139,2010
"Logan County, Kentucky",48294.0,21,141,2010
"Lyon County, Kentucky",47769.0,21,143,2010
"McCracken County, Kentucky",57922.0,21,145,2010
"McCreary County, Kentucky",25908.0,21,147,2010
"McLean County, Kentucky",46638.0,21,149,2010
"Madison County, Kentucky",56520.0,21,151,2010
"Magoffin County, Kentucky",38652.0,21,153,2010
"Marion County, Kentucky",50756.0,21,155,2010
"Marshall County, Kentucky",54076.0,21,157,2010
"Martin County, Kentucky",29306.0,21,159,2010
"Mason County, Kentucky",48170.0,21,161,2010
"Meade County, Kentucky",49555.0,21,163,2010
"Menifee County, Kentucky",41157.0,21,165,2010
"Mercer County, Kentucky",55629.0,21,167,2010
"Metcalfe County, Kentucky",40955.0,21,169,2010
"Monroe County, Kentucky",37754.0,21,171,2010
"Montgomery County, Kentucky",46181.0,21,173,2010
"Morgan County, Kentucky",39052.0,21,175,2010
"Muhlenberg County, Kentucky",43292.0,21,177,2010
"Nelson County, Kentucky",53005.0,21,179,2010
"Nicholas County, Kentucky",43025.0,21,181,2010
"Ohio County, Kentucky",44384.0,21,183,2010
"Oldham County, Kentucky",91040.0,21,185,2010
"Owen County, Kentucky",56089.0,21,187,2010
"Owsley County, Kentucky",22961.0,21,189,2010
"Pendleton County, Kentucky",52485.0,21,191,2010
"Perry County, Kentucky",38511.0,21,193,2010
"Pike County, Kentucky",40292.0,21,195,2010
"Powell County, Kentucky",38039.0,21,197,2010
"Pulaski County, Kentucky",42010.0,21,199,2010
"Robertson County, Kentucky",48821.0,21,201,2010
"Rockcastle County, Kentucky",37470.0,21,203,2010
"Rowan County, Kentucky",45431.0,21,205,2010
"Russell County, Kentucky",40600.0,21,207,2010
"Scott County, Kentucky",70250.0,21,209,2010
"Shelby County, Kentucky",71801.0,21,211,2010
"Simpson County, Kentucky",51987.0,21,213,2010
"Spencer County, Kentucky",65348.0,21,215,2010
"Taylor County, Kentucky",44610.0,21,217,2010
"Todd County, Kentucky",44882.0,21,219,2010
"Trigg County, Kentucky",51324.0,21,221,2010
"Trimble County, Kentucky",52126.0,21,223,2010
"Union County, Kentucky",51479.0,21,225,2010
"Warren County, Kentucky",60907.0,21,227,2010
"Washington County, Kentucky",53275.0,21,229,2010
"Wayne County, Kentucky",32477.0,21,231,2010
"Webster County, Kentucky",49598.0,21,233,2010
"Whitley County, Kentucky",35399.0,21,235,2010
"Wolfe County, Kentucky",22467.0,21,237,2010
"Woodford County, Kentucky",68604.0,21,239,2010
"Acadia Parish, Louisiana",50855.0,22,001,2010
"Allen Parish, Louisiana",47742.0,22,003,2010
"Ascension Parish, Louisiana",80833.0,22,005,2010
"Assumption Parish, Louisiana",58045.0,22,007,2010
"Avoyelles Parish, Louisiana",45751.0,22,009,2010
"Beauregard Parish, Louisiana",52669.0,22,011,2010
"Bienville Parish, Louisiana",56574.0,22,013,2010
"Bossier Parish, Louisiana",68725.0,22,015,2010
"Caddo Parish, Louisiana",66497.0,22,017,2010
"Calcasieu Parish, Louisiana",61793.0,22,019,2010
"Caldwell Parish, Louisiana",51471.0,22,021,2010
"Cameron Parish, Louisiana",62875.0,22,023,2010
"Catahoula Parish, Louisiana",48476.0,22,025,2010
"Claiborne Parish, Louisiana",58713.0,22,027,2010
"Concordia Parish, Louisiana",51206.0,22,029,2010
"De Soto Parish, Louisiana",61250.0,22,031,2010
"East Baton Rouge Parish, Louisiana",84001.0,22,033,2010
"East Carroll Parish, Louisiana",55833.0,22,035,2010
"East Feliciana Parish, Louisiana",61989.0,22,037,2010
"Evangeline Parish, Louisiana",51865.0,22,039,2010
"Franklin Parish, Louisiana",49795.0,22,041,2010
"Grant Parish, Louisiana",47819.0,22,043,2010
"Iberia Parish, Louisiana",58512.0,22,045,2010
"Iberville Parish, Louisiana",64781.0,22,047,2010
"Jackson Parish, Louisiana",56940.0,22,049,2010
"Jefferson Parish, Louisiana",68340.0,22,051,2010
"Jefferson Davis Parish, Louisiana",55845.0,22,053,2010
"Lafayette Parish, Louisiana",72202.0,22,055,2010
"Lafourche Parish, Louisiana",61672.0,22,057,2010
"La Salle Parish, Louisiana",53571.0,22,059,2010
"Lincoln Parish, Louisiana",60050.0,22,061,2010
"Livingston Parish, Louisiana",63005.0,22,063,2010
"Madison Parish, Louisiana",56950.0,22,065,2010
"Morehouse Parish, Louisiana",47183.0,22,067,2010
"Natchitoches Parish, Louisiana",57646.0,22,069,2010
"Orleans Parish, Louisiana",87512.0,22,071,2010
"Ouachita Parish, Louisiana",61736.0,22,073,2010
"Plaquemines Parish, Louisiana",73854.0,22,075,2010
"Pointe Coupee Parish, Louisiana",65513.0,22,077,2010
"Rapides Parish, Louisiana",60871.0,22,079,2010
"Red River Parish, Louisiana",57634.0,22,081,2010
"Richland Parish, Louisiana",47906.0,22,083,2010
"Sabine Parish, Louisiana",51035.0,22,085,2010
"St. Bernard Parish, Louisiana",46230.0,22,087,2010
"St. Charles Parish, Louisiana",81118.0,22,089,2010
"St. Helena Parish, Louisiana",47414.0,22,091,2010
"St. James Parish, Louisiana",82346.0,22,093,2010
"St. John the Baptist Parish, Louisiana",70410.0,22,095,2010
"St. Landry Parish, Louisiana",51318.0,22,097,2010
"St. Martin Parish, Louisiana",62245.0,22,099,2010
"St. Mary Parish, Louisiana",54181.0,22,101,2010
"St. Tammany Parish, Louisiana",76652.0,22,103,2010
"Tangipahoa Parish, Louisiana",61090.0,22,105,2010
"Tensas Parish, Louisiana",52292.0,22,107,2010
"Terrebonne Parish, Louisiana",65558.0,22,109,2010
"Union Parish, Louisiana",55732.0,22,111,2010
"Vermilion Parish, Louisiana",57838.0,22,113,2010
"Vernon Parish, Louisiana",50361.0,22,115,2010
"Washington Parish, Louisiana",45350.0,22,117,2010
"Webster Parish, Louisiana",53482.0,22,119,2010
"West Baton Rouge Parish, Louisiana",66483.0,22,121,2010
"West Carroll Parish, Louisiana",43446.0,22,123,2010
"West Feliciana Parish, Louisiana",72360.0,22,125,2010
"Winn Parish, Louisiana",47500.0,22,127,2010
"Androscoggin County, Maine",56023.0,23,001,2010
"Aroostook County, Maine",47778.0,23,003,2010
"Cumberland County, Maine",72816.0,23,005,2010
"Franklin County, Maine",48671.0,23,007,2010
"Hancock County, Maine",60387.0,23,009,2010
"Kennebec County, Maine",57138.0,23,011,2010
"Knox County, Maine",55824.0,23,013,2010
"Lincoln County, Maine",58413.0,23,015,2010
"Oxford County, Maine",48500.0,23,017,2010
"Penobscot County, Maine",55018.0,23,019,2010
"Piscataquis County, Maine",44216.0,23,021,2010
"Sagadahoc County, Maine",66840.0,23,023,2010
"Somerset County, Maine",47338.0,23,025,2010
"Waldo County, Maine",50505.0,23,027,2010
"Washington County, Maine",44321.0,23,029,2010
"York County, Maine",65403.0,23,031,2010
"Allegany County, Maryland",52628.0,24,001,2010
"Anne Arundel County, Maryland",102184.0,24,003,2010
"Baltimore County, Maryland",85363.0,24,005,2010
"Calvert County, Maryland",105149.0,24,009,2010
"Caroline County, Maryland",68179.0,24,011,2010
"Carroll County, Maryland",95722.0,24,013,2010
"Cecil County, Maryland",76510.0,24,015,2010
"Charles County, Maryland",101554.0,24,017,2010
"Dorchester County, Maryland",64447.0,24,019,2010
"Frederick County, Maryland",97835.0,24,021,2010
"Garrett County, Maryland",56293.0,24,023,2010
"Harford County, Maryland",90292.0,24,025,2010
"Howard County, Maryland",131374.0,24,027,2010
"Kent County, Maryland",67090.0,24,029,2010
"Montgomery County, Maryland",133799.0,24,031,2010
"Prince George's County, Maryland",88736.0,24,033,2010
"Queen Anne's County, Maryland",91771.0,24,035,2010
"St. Mary's County, Maryland",94613.0,24,037,2010
"Somerset County, Maryland",55821.0,24,039,2010
"Talbot County, Maryland",84618.0,24,041,2010
"Washington County, Maryland",66788.0,24,043,2010
"Wicomico County, Maryland",68693.0,24,045,2010
"Worcester County, Maryland",71216.0,24,047,2010
"Baltimore city, Maryland",72371.0,24,510,2010
"Barnstable County, Massachusetts",76360.0,25,001,2010
"Berkshire County, Massachusetts",65535.0,25,003,2010
"Bristol County, Massachusetts",72421.0,25,005,2010
"Dukes County, Massachusetts",78351.0,25,007,2010
"Essex County, Massachusetts",89732.0,25,009,2010
"Franklin County, Massachusetts",65818.0,25,011,2010
"Hampden County, Massachusetts",68456.0,25,013,2010
"Hampshire County, Massachusetts",82355.0,25,015,2010
"Middlesex County, Massachusetts",101726.0,25,017,2010
"Nantucket County, Massachusetts",93171.0,25,019,2010
"Norfolk County, Massachusetts",105260.0,25,021,2010
"Plymouth County, Massachusetts",90684.0,25,023,2010
"Suffolk County, Massachusetts",78359.0,25,025,2010
"Worcester County, Massachusetts",81750.0,25,027,2010
"Alcona County, Michigan",43635.0,26,001,2010
"Alger County, Michigan",47524.0,26,003,2010
"Allegan County, Michigan",59136.0,26,005,2010
"Alpena County, Michigan",47363.0,26,007,2010
"Antrim County, Michigan",50474.0,26,009,2010
"Arenac County, Michigan",45540.0,26,011,2010
"Baraga County, Michigan",51692.0,26,013,2010
"Barry County, Michigan",61242.0,26,015,2010
"Bay County, Michigan",54085.0,26,017,2010
"Benzie County, Michigan",53524.0,26,019,2010
"Berrien County, Michigan",59460.0,26,021,2010
"Branch County, Michigan",50722.0,26,023,2010
"Calhoun County, Michigan",55125.0,26,025,2010
"Cass County, Michigan",57602.0,26,027,2010
"Charlevoix County, Michigan",57408.0,26,029,2010
"Cheboygan County, Michigan",46527.0,26,031,2010
"Chippewa County, Michigan",55877.0,26,033,2010
"Clare County, Michigan",42638.0,26,035,2010
"Clinton County, Michigan",69966.0,26,037,2010
"Crawford County, Michigan",45114.0,26,039,2010
"Delta County, Michigan",51563.0,26,041,2010
"Dickinson County, Michigan",54042.0,26,043,2010
"Eaton County, Michigan",68102.0,26,045,2010
"Emmet County, Michigan",62352.0,26,047,2010
"Genesee County, Michigan",59712.0,26,049,2010
"Gladwin County, Michigan",44559.0,26,051,2010
"Gogebic County, Michigan",45639.0,26,053,2010
"Grand Traverse County, Michigan",62265.0,26,055,2010
"Gratiot County, Michigan",50161.0,26,057,2010
"Hillsdale County, Michigan",50572.0,26,059,2010
"Houghton County, Michigan",46779.0,26,061,2010
"Huron County, Michigan",49143.0,26,063,2010
"Ingham County, Michigan",66634.0,26,065,2010
"Ionia County, Michigan",54985.0,26,067,2010
"Iosco County, Michigan",44567.0,26,069,2010
"Iron County, Michigan",44514.0,26,071,2010
"Isabella County, Michigan",55077.0,26,073,2010
"Jackson County, Michigan",58186.0,26,075,2010
"Kalamazoo County, Michigan",65151.0,26,077,2010
"Kalkaska County, Michigan",45740.0,26,079,2010
"Kent County, Michigan",66332.0,26,081,2010
"Keweenaw County, Michigan",46217.0,26,083,2010
"Lake County, Michigan",39481.0,26,085,2010
"Lapeer County, Michigan",63038.0,26,087,2010
"Leelanau County, Michigan",66616.0,26,089,2010
"Lenawee County, Michigan",60670.0,26,091,2010
"Livingston County, Michigan",82791.0,26,093,2010
"Luce County, Michigan",46641.0,26,095,2010
"Mackinac County, Michigan",52950.0,26,097,2010
"Macomb County, Michigan",69459.0,26,099,2010
"Manistee County, Michigan",50757.0,26,101,2010
"Marquette County, Michigan",62232.0,26,103,2010
"Mason County, Michigan",49615.0,26,105,2010
"Mecosta County, Michigan",48938.0,26,107,2010
"Menominee County, Michigan",50274.0,26,109,2010
"Midland County, Michigan",62946.0,26,111,2010
"Missaukee County, Michigan",46807.0,26,113,2010
"Monroe County, Michigan",66871.0,26,115,2010
"Montcalm County, Michigan",47161.0,26,117,2010
"Montmorency County, Michigan",40980.0,26,119,2010
"Muskegon County, Michigan",53639.0,26,121,2010
"Newaygo County, Michigan",50167.0,26,123,2010
"Oakland County, Michigan",88176.0,26,125,2010
"Oceana County, Michigan",47136.0,26,127,2010
