NAME,B23025_001E,state,county,year,B23025_007E,B23025_005E,B23025_004E,B23025_003E,B23025_002E
"Scotland County, Missouri",3640.0,29,199,2014,1347.0,81.0,2212.0,2293.0,2293.0
"Scott County, Missouri",30682.0,29,201,2014,11509.0,1414.0,17751.0,19165.0,19173.0
"Shannon County, Missouri",6653.0,29,203,2014,3021.0,363.0,3269.0,3632.0,3632.0
"Shelby County, Missouri",4913.0,29,205,2014,1832.0,217.0,2859.0,3076.0,3081.0
"Stoddard County, Missouri",24118.0,29,207,2014,10461.0,1295.0,12343.0,13638.0,13657.0
"Stone County, Missouri",26531.0,29,209,2014,12925.0,1462.0,12144.0,13606.0,13606.0
"Sullivan County, Missouri",5152.0,29,211,2014,2180.0,180.0,2783.0,2963.0,2972.0
"Taney County, Missouri",42799.0,29,213,2014,17226.0,2963.0,22569.0,25532.0,25573.0
"Texas County, Missouri",20948.0,29,215,2014,10733.0,817.0,9253.0,10070.0,10215.0
"Vernon County, Missouri",16290.0,29,217,2014,6224.0,552.0,9514.0,10066.0,10066.0
"Warren County, Missouri",25793.0,29,219,2014,9015.0,1739.0,15039.0,16778.0,16778.0
"Washington County, Missouri",19848.0,29,221,2014,9530.0,1534.0,8784.0,10318.0,10318.0
"Wayne County, Missouri",10881.0,29,223,2014,5463.0,528.0,4890.0,5418.0,5418.0
"Webster County, Missouri",27613.0,29,225,2014,11678.0,1275.0,14632.0,15907.0,15935.0
"Worth County, Missouri",1716.0,29,227,2014,646.0,57.0,1009.0,1066.0,1070.0
"Wright County, Missouri",14446.0,29,229,2014,7083.0,715.0,6645.0,7360.0,7363.0
"St. Louis city, Missouri",260306.0,29,510,2014,90900.0,23906.0,145366.0,169272.0,169406.0
"Beaverhead County, Montana",7841.0,30,1,2014,2972.0,309.0,4560.0,4869.0,4869.0
"Big Horn County, Montana",9027.0,30,3,2014,3094.0,1222.0,4703.0,5925.0,5933.0
"Blaine County, Montana",4811.0,30,5,2014,1962.0,312.0,2537.0,2849.0,2849.0
"Broadwater County, Montana",4583.0,30,7,2014,1743.0,128.0,2712.0,2840.0,2840.0
"Carbon County, Montana",8537.0,30,9,2014,3245.0,204.0,5088.0,5292.0,5292.0
"Carter County, Montana",1024.0,30,11,2014,418.0,7.0,599.0,606.0,606.0
"Cascade County, Montana",65443.0,30,13,2014,23655.0,2139.0,36983.0,39122.0,41788.0
"Chouteau County, Montana",4563.0,30,15,2014,1945.0,106.0,2512.0,2618.0,2618.0
"Custer County, Montana",9570.0,30,17,2014,3315.0,224.0,6031.0,6255.0,6255.0
"Daniels County, Montana",1545.0,30,19,2014,505.0,31.0,1009.0,1040.0,1040.0
"Dawson County, Montana",7502.0,30,21,2014,2796.0,102.0,4604.0,4706.0,4706.0
"Deer Lodge County, Montana",7894.0,30,23,2014,3641.0,316.0,3937.0,4253.0,4253.0
"Fallon County, Montana",2343.0,30,25,2014,601.0,59.0,1683.0,1742.0,1742.0
"Fergus County, Montana",9490.0,30,27,2014,3514.0,202.0,5774.0,5976.0,5976.0
"Flathead County, Montana",73641.0,30,29,2014,26643.0,3874.0,43071.0,46945.0,46998.0
"Gallatin County, Montana",75742.0,30,31,2014,21704.0,3437.0,50531.0,53968.0,54038.0
"Garfield County, Montana",862.0,30,33,2014,272.0,1.0,589.0,590.0,590.0
"Glacier County, Montana",9703.0,30,35,2014,4134.0,889.0,4674.0,5563.0,5569.0
"Golden Valley County, Montana",634.0,30,37,2014,282.0,13.0,339.0,352.0,352.0
"Granite County, Montana",2655.0,30,39,2014,1248.0,124.0,1283.0,1407.0,1407.0
"Hill County, Montana",12502.0,30,41,2014,4591.0,345.0,7566.0,7911.0,7911.0
"Jefferson County, Montana",9295.0,30,43,2014,3610.0,356.0,5325.0,5681.0,5685.0
"Judith Basin County, Montana",1670.0,30,45,2014,709.0,41.0,920.0,961.0,961.0
"Lake County, Montana",22672.0,30,47,2014,9517.0,1461.0,11688.0,13149.0,13155.0
"Lewis and Clark County, Montana",51988.0,30,49,2014,16764.0,1973.0,33121.0,35094.0,35224.0
"Liberty County, Montana",1837.0,30,51,2014,894.0,45.0,898.0,943.0,943.0
"Lincoln County, Montana",16246.0,30,53,2014,7885.0,1105.0,7256.0,8361.0,8361.0
"McCone County, Montana",1445.0,30,55,2014,441.0,11.0,993.0,1004.0,1004.0
"Madison County, Montana",6526.0,30,57,2014,2566.0,201.0,3759.0,3960.0,3960.0
"Meagher County, Montana",1681.0,30,59,2014,694.0,39.0,948.0,987.0,987.0
"Mineral County, Montana",3594.0,30,61,2014,1785.0,273.0,1536.0,1809.0,1809.0
"Missoula County, Montana",91633.0,30,63,2014,27634.0,5837.0,58050.0,63887.0,63999.0
"Musselshell County, Montana",3842.0,30,65,2014,1731.0,90.0,2021.0,2111.0,2111.0
"Park County, Montana",13047.0,30,67,2014,4825.0,599.0,7606.0,8205.0,8222.0
"Petroleum County, Montana",417.0,30,69,2014,148.0,16.0,253.0,269.0,269.0
"Phillips County, Montana",3402.0,30,71,2014,1465.0,91.0,1846.0,1937.0,1937.0
"Pondera County, Montana",4871.0,30,73,2014,1904.0,212.0,2755.0,2967.0,2967.0
"Powder River County, Montana",1446.0,30,75,2014,481.0,52.0,913.0,965.0,965.0
"Powell County, Montana",6057.0,30,77,2014,3229.0,79.0,2749.0,2828.0,2828.0
"Prairie County, Montana",1083.0,30,79,2014,517.0,44.0,522.0,566.0,566.0
"Ravalli County, Montana",33100.0,30,81,2014,13998.0,1776.0,17274.0,19050.0,19102.0
"Richland County, Montana",8502.0,30,83,2014,2681.0,170.0,5651.0,5821.0,5821.0
"Roosevelt County, Montana",7741.0,30,85,2014,3951.0,143.0,3647.0,3790.0,3790.0
"Rosebud County, Montana",6912.0,30,87,2014,2414.0,451.0,4047.0,4498.0,4498.0
"Sanders County, Montana",9446.0,30,89,2014,4903.0,472.0,4068.0,4540.0,4543.0
"Sheridan County, Montana",2849.0,30,91,2014,973.0,56.0,1820.0,1876.0,1876.0
"Silver Bow County, Montana",28145.0,30,93,2014,10611.0,1269.0,16251.0,17520.0,17534.0
"Stillwater County, Montana",7515.0,30,95,2014,2864.0,193.0,4444.0,4637.0,4651.0
"Sweet Grass County, Montana",2821.0,30,97,2014,1093.0,54.0,1674.0,1728.0,1728.0
"Teton County, Montana",4844.0,30,99,2014,1962.0,162.0,2705.0,2867.0,2882.0
"Toole County, Montana",4351.0,30,101,2014,1973.0,58.0,2320.0,2378.0,2378.0
"Treasure County, Montana",664.0,30,103,2014,315.0,3.0,346.0,349.0,349.0
"Valley County, Montana",6018.0,30,105,2014,2270.0,154.0,3594.0,3748.0,3748.0
"Wheatland County, Montana",1770.0,30,107,2014,921.0,38.0,811.0,849.0,849.0
"Wibaux County, Montana",818.0,30,109,2014,364.0,10.0,444.0,454.0,454.0
"Yellowstone County, Montana",119757.0,30,111,2014,37731.0,3706.0,78079.0,81785.0,82026.0
"Adams County, Nebraska",24825.0,31,1,2014,7904.0,1131.0,15788.0,16919.0,16921.0
"Antelope County, Nebraska",5205.0,31,3,2014,1884.0,64.0,3244.0,3308.0,3321.0
"Arthur County, Nebraska",335.0,31,5,2014,124.0,5.0,202.0,207.0,211.0
"Banner County, Nebraska",642.0,31,7,2014,197.0,30.0,415.0,445.0,445.0
"Blaine County, Nebraska",468.0,31,9,2014,151.0,1.0,316.0,317.0,317.0
"Boone County, Nebraska",4306.0,31,11,2014,1477.0,78.0,2751.0,2829.0,2829.0
"Box Butte County, Nebraska",8658.0,31,13,2014,2869.0,268.0,5521.0,5789.0,5789.0
"Boyd County, Nebraska",1661.0,31,15,2014,669.0,12.0,980.0,992.0,992.0
"Brown County, Nebraska",2498.0,31,17,2014,922.0,12.0,1564.0,1576.0,1576.0
"Buffalo County, Nebraska",37229.0,31,19,2014,9611.0,1119.0,26474.0,27593.0,27618.0
"Burt County, Nebraska",5424.0,31,21,2014,2204.0,76.0,3144.0,3220.0,3220.0
"Butler County, Nebraska",6608.0,31,23,2014,2147.0,182.0,4273.0,4455.0,4461.0
"Cass County, Nebraska",19853.0,31,25,2014,5981.0,606.0,13094.0,13700.0,13872.0
"Cedar County, Nebraska",6829.0,31,27,2014,2271.0,115.0,4443.0,4558.0,4558.0
"Chase County, Nebraska",3105.0,31,29,2014,982.0,21.0,2102.0,2123.0,2123.0
"Cherry County, Nebraska",4690.0,31,31,2014,1309.0,134.0,3244.0,3378.0,3381.0
"Cheyenne County, Nebraska",7849.0,31,33,2014,2150.0,150.0,5546.0,5696.0,5699.0
"Clay County, Nebraska",5071.0,31,35,2014,1738.0,123.0,3207.0,3330.0,3333.0
"Colfax County, Nebraska",7743.0,31,37,2014,2153.0,425.0,5165.0,5590.0,5590.0
"Cuming County, Nebraska",7115.0,31,39,2014,2256.0,129.0,4730.0,4859.0,4859.0
"Custer County, Nebraska",8665.0,31,41,2014,2869.0,124.0,5660.0,5784.0,5796.0
"Dakota County, Nebraska",15413.0,31,43,2014,4200.0,810.0,10400.0,11210.0,11213.0
"Dawes County, Nebraska",7695.0,31,45,2014,2808.0,149.0,4733.0,4882.0,4887.0
"Dawson County, Nebraska",18241.0,31,47,2014,5307.0,747.0,12187.0,12934.0,12934.0
"Deuel County, Nebraska",1553.0,31,49,2014,494.0,32.0,1027.0,1059.0,1059.0
"Dixon County, Nebraska",4580.0,31,51,2014,1463.0,161.0,2952.0,3113.0,3117.0
"Dodge County, Nebraska",29004.0,31,53,2014,9502.0,1319.0,18163.0,19482.0,19502.0
"Douglas County, Nebraska",407485.0,31,55,2014,114512.0,18917.0,273523.0,292440.0,292973.0
"Dundy County, Nebraska",1602.0,31,57,2014,616.0,41.0,945.0,986.0,986.0
"Fillmore County, Nebraska",4658.0,31,59,2014,1527.0,72.0,3056.0,3128.0,3131.0
"Franklin County, Nebraska",2627.0,31,61,2014,1003.0,64.0,1560.0,1624.0,1624.0
"Frontier County, Nebraska",2094.0,31,63,2014,756.0,40.0,1298.0,1338.0,1338.0
"Furnas County, Nebraska",3911.0,31,65,2014,1507.0,104.0,2300.0,2404.0,2404.0
"Gage County, Nebraska",17462.0,31,67,2014,6013.0,493.0,10953.0,11446.0,11449.0
"Garden County, Nebraska",1636.0,31,69,2014,615.0,38.0,983.0,1021.0,1021.0
"Garfield County, Nebraska",1574.0,31,71,2014,597.0,48.0,929.0,977.0,977.0
"Gosper County, Nebraska",1592.0,31,73,2014,464.0,77.0,1051.0,1128.0,1128.0
"Grant County, Nebraska",535.0,31,75,2014,177.0,13.0,345.0,358.0,358.0
"Greeley County, Nebraska",1950.0,31,77,2014,779.0,33.0,1138.0,1171.0,1171.0
"Hall County, Nebraska",45772.0,31,79,2014,12670.0,2131.0,30971.0,33102.0,33102.0
"Hamilton County, Nebraska",7123.0,31,81,2014,2294.0,133.0,4696.0,4829.0,4829.0
"Harlan County, Nebraska",2823.0,31,83,2014,1155.0,49.0,1619.0,1668.0,1668.0
"Hayes County, Nebraska",944.0,31,85,2014,307.0,13.0,624.0,637.0,637.0
"Hitchcock County, Nebraska",2357.0,31,87,2014,925.0,58.0,1374.0,1432.0,1432.0
"Holt County, Nebraska",8207.0,31,89,2014,2680.0,76.0,5443.0,5519.0,5527.0
"Hooker County, Nebraska",575.0,31,91,2014,221.0,10.0,344.0,354.0,354.0
"Howard County, Nebraska",5006.0,31,93,2014,1571.0,176.0,3259.0,3435.0,3435.0
"Jefferson County, Nebraska",6065.0,31,95,2014,2057.0,248.0,3760.0,4008.0,4008.0
"Johnson County, Nebraska",4349.0,31,97,2014,2135.0,86.0,2128.0,2214.0,2214.0
"Kearney County, Nebraska",5139.0,31,99,2014,1483.0,177.0,3479.0,3656.0,3656.0
"Keith County, Nebraska",6712.0,31,101,2014,2385.0,150.0,4177.0,4327.0,4327.0
"Keya Paha County, Nebraska",649.0,31,103,2014,166.0,1.0,482.0,483.0,483.0
"Kimball County, Nebraska",2970.0,31,105,2014,1104.0,113.0,1750.0,1863.0,1866.0
"Knox County, Nebraska",6786.0,31,107,2014,2393.0,189.0,4204.0,4393.0,4393.0
"Lancaster County, Nebraska",232792.0,31,109,2014,64683.0,10013.0,157745.0,167758.0,168109.0
"Lincoln County, Nebraska",28089.0,31,111,2014,9733.0,859.0,17497.0,18356.0,18356.0
"Logan County, Nebraska",549.0,31,113,2014,191.0,5.0,352.0,357.0,358.0
"Loup County, Nebraska",457.0,31,115,2014,147.0,0.0,310.0,310.0,310.0
"McPherson County, Nebraska",350.0,31,117,2014,144.0,3.0,203.0,206.0,206.0
"Madison County, Nebraska",27294.0,31,119,2014,8044.0,710.0,18512.0,19222.0,19250.0
"Merrick County, Nebraska",6175.0,31,121,2014,1816.0,224.0,4135.0,4359.0,4359.0
"Morrill County, Nebraska",3840.0,31,123,2014,1313.0,128.0,2399.0,2527.0,2527.0
"Nance County, Nebraska",2935.0,31,125,2014,1037.0,66.0,1832.0,1898.0,1898.0
"Nemaha County, Nebraska",5905.0,31,127,2014,2191.0,325.0,3389.0,3714.0,3714.0
"Nuckolls County, Nebraska",3622.0,31,129,2014,1307.0,73.0,2242.0,2315.0,2315.0
"Otoe County, Nebraska",12457.0,31,131,2014,3943.0,440.0,8054.0,8494.0,8514.0
"Pawnee County, Nebraska",2243.0,31,133,2014,890.0,85.0,1264.0,1349.0,1353.0
"Perkins County, Nebraska",2336.0,31,135,2014,817.0,24.0,1495.0,1519.0,1519.0
"Phelps County, Nebraska",7195.0,31,137,2014,2358.0,67.0,4768.0,4835.0,4837.0
"Pierce County, Nebraska",5612.0,31,139,2014,1780.0,180.0,3649.0,3829.0,3832.0
"Platte County, Nebraska",24849.0,31,141,2014,6514.0,918.0,17417.0,18335.0,18335.0
"Polk County, Nebraska",4230.0,31,143,2014,1344.0,85.0,2799.0,2884.0,2886.0
"Red Willow County, Nebraska",8848.0,31,145,2014,2908.0,340.0,5600.0,5940.0,5940.0
"Richardson County, Nebraska",6691.0,31,147,2014,2408.0,244.0,4039.0,4283.0,4283.0
"Rock County, Nebraska",1186.0,31,149,2014,410.0,17.0,759.0,776.0,776.0
"Saline County, Nebraska",11236.0,31,151,2014,3884.0,389.0,6963.0,7352.0,7352.0
"Sarpy County, Nebraska",123547.0,31,153,2014,29607.0,4659.0,86041.0,90700.0,93940.0
"Saunders County, Nebraska",16110.0,31,155,2014,5118.0,396.0,10564.0,10960.0,10992.0
"Scotts Bluff County, Nebraska",28683.0,31,157,2014,9315.0,1144.0,18218.0,19362.0,19368.0
"Seward County, Nebraska",13479.0,31,159,2014,4712.0,373.0,8377.0,8750.0,8767.0
"Sheridan County, Nebraska",4207.0,31,161,2014,1601.0,57.0,2546.0,2603.0,2606.0
"Sherman County, Nebraska",2527.0,31,163,2014,963.0,55.0,1507.0,1562.0,1564.0
"Sioux County, Nebraska",1071.0,31,165,2014,383.0,11.0,677.0,688.0,688.0
"Stanton County, Nebraska",4627.0,31,167,2014,1334.0,87.0,3206.0,3293.0,3293.0
"Thayer County, Nebraska",4225.0,31,169,2014,1737.0,36.0,2450.0,2486.0,2488.0
"Thomas County, Nebraska",621.0,31,171,2014,177.0,2.0,442.0,444.0,444.0
"Thurston County, Nebraska",4702.0,31,173,2014,1829.0,439.0,2431.0,2870.0,2873.0
"Valley County, Nebraska",3431.0,31,175,2014,1156.0,28.0,2247.0,2275.0,2275.0
"Washington County, Nebraska",15875.0,31,177,2014,4794.0,202.0,10876.0,11078.0,11081.0
"Wayne County, Nebraska",7883.0,31,179,2014,2335.0,248.0,5298.0,5546.0,5548.0
"Webster County, Nebraska",3019.0,31,181,2014,1258.0,83.0,1678.0,1761.0,1761.0
"Wheeler County, Nebraska",750.0,31,183,2014,200.0,17.0,533.0,550.0,550.0
"York County, Nebraska",11176.0,31,185,2014,3716.0,180.0,7278.0,7458.0,7460.0
"Churchill County, Nevada",19264.0,32,1,2014,7599.0,1414.0,9527.0,10941.0,11665.0
"Clark County, Nevada",1570602.0,32,3,2014,535102.0,124155.0,903785.0,1027940.0,1035500.0
"Douglas County, Nevada",39319.0,32,5,2014,16633.0,2149.0,20387.0,22536.0,22686.0
"Elko County, Nevada",38013.0,32,7,2014,11150.0,1419.0,25436.0,26855.0,26863.0
"Esmeralda County, Nevada",875.0,32,9,2014,439.0,68.0,368.0,436.0,436.0
"Eureka County, Nevada",1373.0,32,11,2014,458.0,37.0,878.0,915.0,915.0
"Humboldt County, Nevada",12842.0,32,13,2014,4211.0,864.0,7758.0,8622.0,8631.0
"Lander County, Nevada",4447.0,32,15,2014,1537.0,360.0,2550.0,2910.0,2910.0
"Lincoln County, Nevada",4166.0,32,17,2014,2171.0,291.0,1704.0,1995.0,1995.0
"Lyon County, Nevada",40872.0,32,19,2014,17382.0,3657.0,19752.0,23409.0,23490.0
"Mineral County, Nevada",3784.0,32,21,2014,1765.0,328.0,1691.0,2019.0,2019.0
"Nye County, Nevada",35766.0,32,23,2014,19305.0,2524.0,13937.0,16461.0,16461.0
"Pershing County, Nevada",5640.0,32,27,2014,3315.0,267.0,2054.0,2321.0,2325.0
"Storey County, Nevada",3528.0,32,29,2014,1438.0,272.0,1818.0,2090.0,2090.0
"Washoe County, Nevada",342717.0,32,31,2014,116005.0,24013.0,202147.0,226160.0,226712.0
"White Pine County, Nevada",8104.0,32,33,2014,3723.0,465.0,3916.0,4381.0,4381.0
"Carson City, Nevada",44409.0,32,510,2014,17564.0,3884.0,22906.0,26790.0,26845.0
"Belknap County, New Hampshire",49812.0,33,1,2014,17558.0,1930.0,30307.0,32237.0,32254.0
"Carroll County, New Hampshire",40481.0,33,3,2014,15866.0,1551.0,23031.0,24582.0,24615.0
"Cheshire County, New Hampshire",63932.0,33,5,2014,20984.0,3371.0,39483.0,42854.0,42948.0
"Coos County, New Hampshire",27344.0,33,7,2014,11119.0,1208.0,15012.0,16220.0,16225.0
"Grafton County, New Hampshire",75479.0,33,9,2014,27939.0,2541.0,44957.0,47498.0,47540.0
"Hillsborough County, New Hampshire",323150.0,33,11,2014,93963.0,15405.0,213597.0,229002.0,229187.0
"Merrimack County, New Hampshire",120462.0,33,13,2014,39473.0,4861.0,76062.0,80923.0,80989.0
"Rockingham County, New Hampshire",242159.0,33,15,2014,67603.0,10755.0,163155.0,173910.0,174556.0
"Strafford County, New Hampshire",102195.0,33,17,2014,31215.0,4842.0,65865.0,70707.0,70980.0
"Sullivan County, New Hampshire",35781.0,33,19,2014,12344.0,1565.0,21860.0,23425.0,23437.0
"Atlantic County, New Jersey",220859.0,34,1,2014,74105.0,18767.0,127647.0,146414.0,146754.0
"Bergen County, New Jersey",741961.0,34,3,2014,254936.0,35678.0,451145.0,486823.0,487025.0
"Burlington County, New Jersey",361955.0,34,5,2014,116353.0,21228.0,221024.0,242252.0,245602.0
"Camden County, New Jersey",404607.0,34,7,2014,133753.0,30775.0,239788.0,270563.0,270854.0
"Cape May County, New Jersey",81077.0,34,9,2014,32475.0,4894.0,42999.0,47893.0,48602.0
"Cumberland County, New Jersey",124247.0,34,11,2014,52063.0,9609.0,62500.0,72109.0,72184.0
"Essex County, New Jersey",618410.0,34,13,2014,208380.0,56160.0,353763.0,409923.0,410030.0
"Gloucester County, New Jersey",229717.0,34,15,2014,73392.0,15409.0,140827.0,156236.0,156325.0
"Hudson County, New Jersey",535194.0,34,17,2014,165088.0,38089.0,331881.0,369970.0,370106.0
"Hunterdon County, New Jersey",102551.0,34,19,2014,32837.0,4858.0,64801.0,69659.0,69714.0
"Mercer County, New Jersey",297734.0,34,21,2014,100154.0,20446.0,177007.0,197453.0,197580.0
"Middlesex County, New Jersey",660947.0,34,23,2014,223646.0,36801.0,400296.0,437097.0,437301.0
"Monmouth County, New Jersey",503829.0,34,25,2014,169139.0,28528.0,305912.0,334440.0,334690.0
"Morris County, New Jersey",397363.0,34,27,2014,122582.0,19294.0,255325.0,274619.0,274781.0
"Ocean County, New Jersey",458983.0,34,29,2014,188595.0,26884.0,242930.0,269814.0,270388.0
"Passaic County, New Jersey",395648.0,34,31,2014,142546.0,24796.0,228233.0,253029.0,253102.0
"Salem County, New Jersey",52468.0,34,33,2014,19385.0,4084.0,28973.0,33057.0,33083.0
"Somerset County, New Jersey",259303.0,34,35,2014,79527.0,11746.0,167982.0,179728.0,179776.0
"Sussex County, New Jersey",118245.0,34,37,2014,35476.0,7774.0,74954.0,82728.0,82769.0
"Union County, New Jersey",428262.0,34,39,2014,132240.0,31739.0,264233.0,295972.0,296022.0
"Warren County, New Jersey",86821.0,34,41,2014,28353.0,5538.0,52869.0,58407.0,58468.0
"Bernalillo County, New Mexico",531410.0,35,1,2014,190752.0,29319.0,309188.0,338507.0,340658.0
"Catron County, New Mexico",3298.0,35,3,2014,1997.0,173.0,1128.0,1301.0,1301.0
"Chaves County, New Mexico",49848.0,35,5,2014,20476.0,2172.0,27153.0,29325.0,29372.0
"Cibola County, New Mexico",21378.0,35,6,2014,9875.0,1819.0,9684.0,11503.0,11503.0
"Colfax County, New Mexico",11043.0,35,7,2014,5464.0,417.0,5162.0,5579.0,5579.0
"Curry County, New Mexico",37620.0,35,9,2014,13115.0,2008.0,20686.0,22694.0,24505.0
"De Baca County, New Mexico",1662.0,35,11,2014,860.0,64.0,738.0,802.0,802.0
"Do?a Ana County, New Mexico",163412.0,35,13,2014,61842.0,12253.0,88340.0,100593.0,101570.0
"Eddy County, New Mexico",41992.0,35,15,2014,15284.0,1925.0,24718.0,26643.0,26708.0
"Grant County, New Mexico",23698.0,35,17,2014,11439.0,1134.0,11125.0,12259.0,12259.0
"Guadalupe County, New Mexico",3791.0,35,19,2014,2457.0,34.0,1300.0,1334.0,1334.0
"Harding County, New Mexico",565.0,35,21,2014,333.0,32.0,199.0,231.0,232.0
"Hidalgo County, New Mexico",3731.0,35,23,2014,1538.0,276.0,1878.0,2154.0,2193.0
"Lea County, New Mexico",48796.0,35,25,2014,18696.0,1881.0,28199.0,30080.0,30100.0
"Lincoln County, New Mexico",16835.0,35,27,2014,7921.0,752.0,8162.0,8914.0,8914.0
"Los Alamos County, New Mexico",14388.0,35,28,2014,5051.0,340.0,8960.0,9300.0,9337.0
"Luna County, New Mexico",19061.0,35,29,2014,8942.0,1475.0,8644.0,10119.0,10119.0
"McKinley County, New Mexico",53344.0,35,31,2014,27310.0,3622.0,22410.0,26032.0,26034.0
"Mora County, New Mexico",3640.0,35,33,2014,2067.0,60.0,1513.0,1573.0,1573.0
"Otero County, New Mexico",50964.0,35,35,2014,22837.0,3409.0,22243.0,25652.0,28127.0
"Quay County, New Mexico",7157.0,35,37,2014,4011.0,119.0,3027.0,3146.0,3146.0
"Rio Arriba County, New Mexico",31464.0,35,39,2014,13369.0,2417.0,15669.0,18086.0,18095.0
"Roosevelt County, New Mexico",15437.0,35,41,2014,5967.0,881.0,8392.0,9273.0,9470.0
"Sandoval County, New Mexico",104445.0,35,43,2014,40618.0,5835.0,57758.0,63593.0,63827.0
"San Juan County, New Mexico",95589.0,35,45,2014,38782.0,5070.0,51532.0,56602.0,56807.0
"San Miguel County, New Mexico",23590.0,35,47,2014,13014.0,602.0,9974.0,10576.0,10576.0
"Santa Fe County, New Mexico",120282.0,35,49,2014,43597.0,6872.0,69661.0,76533.0,76685.0
"Sierra County, New Mexico",10230.0,35,51,2014,5843.0,280.0,4107.0,4387.0,4387.0
"Socorro County, New Mexico",13494.0,35,53,2014,7364.0,468.0,5662.0,6130.0,6130.0
"Taos County, New Mexico",27173.0,35,55,2014,10933.0,2261.0,13963.0,16224.0,16240.0
"Torrance County, New Mexico",12960.0,35,57,2014,6693.0,928.0,5339.0,6267.0,6267.0
"Union County, New Mexico",3601.0,35,59,2014,1930.0,69.0,1602.0,1671.0,1671.0
"Valencia County, New Mexico",59257.0,35,61,2014,27199.0,4139.0,27831.0,31970.0,32058.0
"Albany County, New York",254255.0,36,1,2014,88830.0,11178.0,154002.0,165180.0,165425.0
"Allegany County, New York",39666.0,36,3,2014,17038.0,2203.0,20416.0,22619.0,22628.0
"Bronx County, New York",1088692.0,36,5,2014,443316.0,96561.0,548477.0,645038.0,645376.0
"Broome County, New York",164275.0,36,7,2014,67757.0,8280.0,88182.0,96462.0,96518.0
"Cattaraugus County, New York",63200.0,36,9,2014,25411.0,3356.0,34402.0,37758.0,37789.0
"Cayuga County, New York",65012.0,36,11,2014,25047.0,3297.0,36664.0,39961.0,39965.0
"Chautauqua County, New York",108722.0,36,13,2014,45270.0,5365.0,58065.0,63430.0,63452.0
"Chemung County, New York",71337.0,36,15,2014,30035.0,2537.0,38756.0,41293.0,41302.0
"Chenango County, New York",40460.0,36,17,2014,17037.0,2013.0,21390.0,23403.0,23423.0
"Clinton County, New York",68580.0,36,19,2014,29852.0,2812.0,35880.0,38692.0,38728.0
"Columbia County, New York",52181.0,36,21,2014,19826.0,2545.0,29809.0,32354.0,32355.0
"Cortland County, New York",40446.0,36,23,2014,15063.0,1785.0,23587.0,25372.0,25383.0
