NAME,B19113A_001E,state,county,year,B19113B_001E,B19113C_001E,B19113D_001E,B19113E_001E,B19113F_001E,B19113G_001E,B19113H_001E
"Marion County, Iowa",66066.0,19,125,2011,74545.0,105781.0,73447.0,,,72589.0,66086.0
"Marshall County, Iowa",59915.0,19,127,2011,25469.0,22237.0,47217.0,,40347.0,23125.0,61687.0
"Mills County, Iowa",75910.0,19,129,2011,,,16544.0,,,35809.0,76176.0
"Mitchell County, Iowa",64660.0,19,131,2011,,,,,,113542.0,64630.0
"Monona County, Iowa",54549.0,19,133,2011,,7250.0,,,,,54303.0
"Monroe County, Iowa",52143.0,19,135,2011,,,93487.0,,,,51571.0
"Montgomery County, Iowa",50990.0,19,137,2011,,,,,,22500.0,50920.0
"Muscatine County, Iowa",63846.0,19,139,2011,50333.0,31250.0,85625.0,,67917.0,60592.0,66445.0
"O'Brien County, Iowa",61395.0,19,141,2011,,,16250.0,,,40588.0,62006.0
"Osceola County, Iowa",61958.0,19,143,2011,,,,,,,62099.0
"Page County, Iowa",55686.0,19,145,2011,,,46103.0,,62981.0,48393.0,55817.0
"Palo Alto County, Iowa",58674.0,19,147,2011,,,,,,,58769.0
"Plymouth County, Iowa",70846.0,19,149,2011,,27500.0,31667.0,,70625.0,73000.0,71040.0
"Pocahontas County, Iowa",57411.0,19,151,2011,,,,,,,57797.0
"Polk County, Iowa",76338.0,19,153,2011,30811.0,39583.0,66295.0,,37667.0,35600.0,77833.0
"Pottawattamie County, Iowa",63728.0,19,155,2011,31094.0,16827.0,80074.0,,30742.0,22411.0,64274.0
"Poweshiek County, Iowa",66640.0,19,157,2011,77404.0,,27045.0,,133068.0,,66547.0
"Ringgold County, Iowa",52978.0,19,159,2011,,,,,,,53070.0
"Sac County, Iowa",57529.0,19,161,2011,55673.0,,,,107917.0,33250.0,57716.0
"Scott County, Iowa",70179.0,19,163,2011,27328.0,39701.0,59435.0,,59808.0,34053.0,70558.0
"Shelby County, Iowa",57336.0,19,165,2011,,90833.0,,,,76250.0,57303.0
"Sioux County, Iowa",64375.0,19,167,2011,,,62188.0,,24500.0,31964.0,64914.0
"Story County, Iowa",78261.0,19,169,2011,49896.0,,51488.0,,53587.0,67632.0,78533.0
"Tama County, Iowa",57967.0,19,171,2011,,47054.0,70875.0,,39130.0,58214.0,59522.0
"Taylor County, Iowa",48618.0,19,173,2011,,,,,78438.0,65682.0,48816.0
"Union County, Iowa",55340.0,19,175,2011,4512.0,,,,,43929.0,55186.0
"Van Buren County, Iowa",51408.0,19,177,2011,,,,,,,51408.0
"Wapello County, Iowa",50964.0,19,179,2011,25368.0,72750.0,68365.0,,42434.0,25500.0,51922.0
"Warren County, Iowa",75721.0,19,181,2011,34083.0,,206667.0,,35938.0,34152.0,75839.0
"Washington County, Iowa",63881.0,19,183,2011,128200.0,44063.0,,,44356.0,46667.0,64216.0
"Wayne County, Iowa",47180.0,19,185,2011,,,,,,,47006.0
"Webster County, Iowa",57132.0,19,187,2011,32500.0,,168413.0,,26250.0,,57909.0
"Winnebago County, Iowa",62615.0,19,189,2011,38162.0,,,,22500.0,88125.0,63245.0
"Winneshiek County, Iowa",63790.0,19,191,2011,54375.0,,21250.0,,,,63763.0
"Woodbury County, Iowa",60860.0,19,193,2011,56905.0,33836.0,60480.0,2499.0,37217.0,32019.0,62483.0
"Worth County, Iowa",58901.0,19,195,2011,,,,,,93214.0,59483.0
"Wright County, Iowa",57109.0,19,197,2011,,,,,36591.0,14787.0,58071.0
"Allen County, Kansas",50605.0,20,1,2011,47813.0,31250.0,,,49904.0,56667.0,50632.0
"Anderson County, Kansas",51090.0,20,3,2011,,56667.0,,,,177857.0,51090.0
"Atchison County, Kansas",59018.0,20,5,2011,28750.0,105278.0,,,,46250.0,59018.0
"Barber County, Kansas",51066.0,20,7,2011,,,,,58125.0,44583.0,50919.0
"Barton County, Kansas",56213.0,20,9,2011,85769.0,44545.0,,,15972.0,26071.0,59147.0
"Bourbon County, Kansas",51656.0,20,11,2011,16366.0,33056.0,56528.0,,,15750.0,51896.0
"Brown County, Kansas",52300.0,20,13,2011,27500.0,32500.0,43750.0,,,36250.0,52764.0
"Butler County, Kansas",70274.0,20,15,2011,103242.0,33083.0,34046.0,,52583.0,44583.0,70510.0
"Chase County, Kansas",53319.0,20,17,2011,,,,,,,53182.0
"Chautauqua County, Kansas",48487.0,20,19,2011,,51667.0,,,,19519.0,48618.0
"Cherokee County, Kansas",50421.0,20,21,2011,,50850.0,66667.0,,,29083.0,50286.0
"Cheyenne County, Kansas",53125.0,20,23,2011,,,,,,,54167.0
"Clark County, Kansas",67273.0,20,25,2011,,,,,,21964.0,65682.0
"Clay County, Kansas",54632.0,20,27,2011,,77750.0,,,,,55108.0
"Cloud County, Kansas",45367.0,20,29,2011,,,,,,9130.0,45476.0
"Coffey County, Kansas",62112.0,20,31,2011,,,,,,44044.0,62177.0
"Comanche County, Kansas",60536.0,20,33,2011,,,,,,,61488.0
"Cowley County, Kansas",53175.0,20,35,2011,52222.0,35469.0,31406.0,,44565.0,40625.0,53426.0
"Crawford County, Kansas",51162.0,20,37,2011,23654.0,41406.0,73667.0,,30768.0,39148.0,51632.0
"Decatur County, Kansas",46691.0,20,39,2011,,,,,,,46250.0
"Dickinson County, Kansas",58831.0,20,41,2011,,26125.0,,,41818.0,24679.0,58846.0
"Doniphan County, Kansas",56500.0,20,43,2011,28125.0,48750.0,,,,48750.0,56893.0
"Douglas County, Kansas",73112.0,20,45,2011,60060.0,52917.0,41332.0,,39348.0,39948.0,74845.0
"Edwards County, Kansas",50524.0,20,47,2011,,,,,36429.0,49063.0,51333.0
"Elk County, Kansas",37958.0,20,49,2011,,23750.0,,,,29250.0,38375.0
"Ellis County, Kansas",64738.0,20,51,2011,76667.0,,43692.0,,22146.0,,65332.0
"Ellsworth County, Kansas",54712.0,20,53,2011,,,,,90625.0,56181.0,54712.0
"Finney County, Kansas",57830.0,20,55,2011,24583.0,37727.0,53833.0,,55783.0,53822.0,67925.0
"Ford County, Kansas",55899.0,20,57,2011,28182.0,74375.0,73902.0,,49196.0,49188.0,68288.0
"Franklin County, Kansas",60007.0,20,59,2011,64500.0,55952.0,42222.0,,43846.0,38625.0,60614.0
"Geary County, Kansas",51815.0,20,61,2011,46494.0,85511.0,37500.0,67083.0,55875.0,26603.0,53730.0
"Gove County, Kansas",48804.0,20,63,2011,,70000.0,,,,11875.0,48967.0
"Graham County, Kansas",52468.0,20,65,2011,28750.0,,,,,2499.0,53036.0
"Grant County, Kansas",63182.0,20,67,2011,,,,,69242.0,86184.0,71771.0
"Gray County, Kansas",62230.0,20,69,2011,,,,,48750.0,36111.0,65677.0
"Greeley County, Kansas",66411.0,20,71,2011,,,,,,,66976.0
"Greenwood County, Kansas",51732.0,20,73,2011,,,,,,55469.0,51858.0
"Hamilton County, Kansas",45972.0,20,75,2011,,,,,26667.0,,52011.0
"Harper County, Kansas",48250.0,20,77,2011,,14583.0,,,73393.0,14519.0,49250.0
"Harvey County, Kansas",65515.0,20,79,2011,33333.0,54444.0,117500.0,,32757.0,114792.0,66388.0
"Haskell County, Kansas",65104.0,20,81,2011,,26250.0,222250.0,,42778.0,43977.0,69375.0
"Hodgeman County, Kansas",57167.0,20,83,2011,,,,,,,57083.0
"Jackson County, Kansas",64500.0,20,85,2011,34044.0,56050.0,,,,61000.0,64654.0
"Jefferson County, Kansas",64305.0,20,87,2011,,111905.0,218438.0,,,42353.0,64525.0
"Jewell County, Kansas",51071.0,20,89,2011,,,,,,,51071.0
"Johnson County, Kansas",95019.0,20,91,2011,58906.0,67639.0,94044.0,76087.0,47181.0,78393.0,96744.0
"Kearny County, Kansas",56758.0,20,93,2011,,,,,,54479.0,64250.0
"Kingman County, Kansas",55774.0,20,95,2011,,38889.0,,,,68750.0,56687.0
"Kiowa County, Kansas",48804.0,20,97,2011,,43375.0,,,,14250.0,48750.0
"Labette County, Kansas",50223.0,20,99,2011,56875.0,65368.0,76250.0,68750.0,24091.0,42125.0,50568.0
"Lane County, Kansas",62361.0,20,101,2011,,16750.0,,,34000.0,45729.0,62361.0
"Leavenworth County, Kansas",78165.0,20,103,2011,41642.0,23958.0,82639.0,56625.0,63077.0,57829.0,78098.0
"Lincoln County, Kansas",55039.0,20,105,2011,,,,,,,55195.0
"Linn County, Kansas",53233.0,20,107,2011,,38542.0,,,,23462.0,52161.0
"Logan County, Kansas",56000.0,20,109,2011,,,,,,,59688.0
"Lyon County, Kansas",52148.0,20,111,2011,26797.0,,24554.0,,32262.0,46701.0,54083.0
"McPherson County, Kansas",68343.0,20,113,2011,15417.0,146389.0,101900.0,,90139.0,26795.0,67863.0
"Marion County, Kansas",56943.0,20,115,2011,,61346.0,,,,30114.0,56916.0
"Marshall County, Kansas",56188.0,20,117,2011,33229.0,,,,,,56531.0
"Meade County, Kansas",55474.0,20,119,2011,,,19141.0,,46250.0,36964.0,57622.0
"Miami County, Kansas",72307.0,20,121,2011,71731.0,45234.0,,2499.0,,34545.0,71829.0
"Mitchell County, Kansas",54332.0,20,123,2011,,49375.0,,,,,54666.0
"Montgomery County, Kansas",53412.0,20,125,2011,39750.0,45848.0,76042.0,60667.0,59375.0,55677.0,53160.0
"Morris County, Kansas",55888.0,20,127,2011,,,,,55313.0,181250.0,56217.0
"Morton County, Kansas",56818.0,20,129,2011,,,250001.0,,29886.0,,56023.0
"Nemaha County, Kansas",59243.0,20,131,2011,42734.0,,,,98000.0,146250.0,59391.0
"Neosho County, Kansas",50250.0,20,133,2011,41806.0,62679.0,,,,25703.0,50836.0
"Ness County, Kansas",56221.0,20,135,2011,,,,,62750.0,43594.0,56424.0
"Norton County, Kansas",60795.0,20,137,2011,63333.0,,,,,,60682.0
"Osage County, Kansas",61362.0,20,139,2011,,43750.0,64688.0,,,43438.0,62098.0
"Osborne County, Kansas",48843.0,20,141,2011,,,98125.0,,,61250.0,48935.0
"Ottawa County, Kansas",61738.0,20,143,2011,,,,,,25000.0,61585.0
"Pawnee County, Kansas",58853.0,20,145,2011,57969.0,,,,41500.0,115043.0,58769.0
"Phillips County, Kansas",55436.0,20,147,2011,,45625.0,,,,36563.0,55436.0
"Pottawatomie County, Kansas",68654.0,20,149,2011,39661.0,82188.0,238718.0,,,59000.0,69120.0
"Pratt County, Kansas",55556.0,20,151,2011,,,,,,41369.0,58192.0
"Rawlins County, Kansas",51042.0,20,153,2011,,,,,,88750.0,51250.0
"Reno County, Kansas",52146.0,20,155,2011,25446.0,60278.0,52197.0,,36995.0,24375.0,53227.0
"Georgetown County, South Carolina",61561.0,45,43,2011,31183.0,,72500.0,,16212.0,42500.0,61637.0
"Greenville County, South Carolina",67397.0,45,45,2011,36937.0,30724.0,71342.0,56648.0,31586.0,41667.0,69436.0
"Greenwood County, South Carolina",60270.0,45,47,2011,35099.0,135750.0,89167.0,,28495.0,54792.0,61122.0
"Hampton County, South Carolina",51977.0,45,49,2011,33878.0,,,,19783.0,41406.0,52194.0
"Horry County, South Carolina",57000.0,45,51,2011,29106.0,29044.0,56369.0,24297.0,30184.0,27146.0,57526.0
"Jasper County, South Carolina",49865.0,45,53,2011,37819.0,,33894.0,,39282.0,132745.0,50598.0
"Kershaw County, South Carolina",56769.0,45,55,2011,38125.0,53125.0,89250.0,,36364.0,56250.0,57072.0
"Lancaster County, South Carolina",55423.0,45,57,2011,31092.0,88281.0,81591.0,,25929.0,17656.0,55950.0
"Laurens County, South Carolina",51785.0,45,59,2011,34946.0,29038.0,14764.0,4412.0,16435.0,30598.0,51939.0
"Lee County, South Carolina",56597.0,45,61,2011,29578.0,,,,,,56597.0
"Lexington County, South Carolina",70055.0,45,63,2011,36801.0,43077.0,65000.0,60813.0,46691.0,39563.0,71052.0
"McCormick County, South Carolina",64500.0,45,65,2011,32250.0,,,,,92770.0,64167.0
"Marion County, South Carolina",55412.0,45,67,2011,28940.0,60625.0,69453.0,,,12007.0,55706.0
"Marlboro County, South Carolina",45938.0,45,69,2011,26263.0,27938.0,51000.0,,,37794.0,45409.0
"Newberry County, South Carolina",67762.0,45,71,2011,28896.0,93021.0,81848.0,,22300.0,35568.0,68193.0
"Oconee County, South Carolina",55044.0,45,73,2011,29966.0,,70852.0,,36635.0,56250.0,55190.0
"Orangeburg County, South Carolina",59627.0,45,75,2011,32354.0,76216.0,72500.0,,17117.0,72000.0,59726.0
"Pickens County, South Carolina",55019.0,45,77,2011,36150.0,85250.0,68194.0,,19200.0,38188.0,55177.0
"Richland County, South Carolina",85532.0,45,79,2011,44029.0,45714.0,66154.0,76648.0,30517.0,46429.0,87139.0
"Saluda County, South Carolina",51061.0,45,81,2011,37303.0,,,,24708.0,51932.0,52109.0
"Spartanburg County, South Carolina",59405.0,45,83,2011,34899.0,18542.0,63159.0,,44071.0,34077.0,60755.0
"Sumter County, South Carolina",59749.0,45,85,2011,32585.0,29018.0,84100.0,,24583.0,52273.0,60557.0
"Union County, South Carolina",48861.0,45,87,2011,27184.0,,,,19926.0,46750.0,48750.0
"Williamsburg County, South Carolina",51339.0,45,89,2011,28448.0,,,,,30625.0,51339.0
"York County, South Carolina",71325.0,45,91,2011,41561.0,36089.0,71141.0,,56027.0,70230.0,72260.0
"Aurora County, South Dakota",59779.0,46,3,2011,,,,,,,59779.0
"Beadle County, South Dakota",58578.0,46,5,2011,,45000.0,65743.0,,41890.0,,59849.0
"Bennett County, South Dakota",42083.0,46,7,2011,,27875.0,,,,,42083.0
"Bon Homme County, South Dakota",57894.0,46,9,2011,,11463.0,,,,,58681.0
"Brookings County, South Dakota",63870.0,46,11,2011,,16471.0,88281.0,,,92885.0,63898.0
"Brown County, South Dakota",62442.0,46,13,2011,,51821.0,46432.0,,,40972.0,62561.0
"Brule County, South Dakota",61280.0,46,15,2011,,7193.0,,,,69118.0,61280.0
"Buffalo County, South Dakota",45313.0,46,17,2011,,27969.0,,,,,45313.0
"Butte County, South Dakota",53198.0,46,19,2011,,19926.0,,,,,52532.0
"Campbell County, South Dakota",50862.0,46,21,2011,,,,,,,50862.0
"Charles Mix County, South Dakota",57292.0,46,23,2011,,27529.0,,,,25197.0,57292.0
"Clark County, South Dakota",58173.0,46,25,2011,,,,,,,58269.0
"Clay County, South Dakota",64266.0,46,27,2011,,13646.0,72679.0,,2499.0,,64266.0
"Codington County, South Dakota",62613.0,46,29,2011,,53293.0,32167.0,,39083.0,72721.0,62831.0
"Corson County, South Dakota",56025.0,46,31,2011,,23362.0,,,,25781.0,56050.0
"Custer County, South Dakota",58918.0,46,33,2011,,,,,,46042.0,58870.0
"Davison County, South Dakota",59876.0,46,35,2011,,,,,,32543.0,60211.0
"Day County, South Dakota",51207.0,46,37,2011,,15313.0,,,,,51034.0
"Deuel County, South Dakota",58516.0,46,39,2011,,,,,,,58906.0
"Dewey County, South Dakota",74048.0,46,41,2011,,28711.0,,,,49167.0,74048.0
"Douglas County, South Dakota",55491.0,46,43,2011,,42813.0,,,,22500.0,55625.0
"Edmunds County, South Dakota",59015.0,46,45,2011,,,,,,,59015.0
"Fall River County, South Dakota",54104.0,46,47,2011,,115750.0,,,,61667.0,54080.0
"Faulk County, South Dakota",55234.0,46,49,2011,,,,,,,55234.0
"Grant County, South Dakota",58921.0,46,51,2011,,9028.0,,,,,59709.0
"Gregory County, South Dakota",47031.0,46,53,2011,,16667.0,,,,23125.0,47031.0
"Haakon County, South Dakota",70375.0,46,55,2011,,,,,,,70375.0
"Hamlin County, South Dakota",58636.0,46,57,2011,,,,,83333.0,24375.0,59048.0
"Hand County, South Dakota",52270.0,46,59,2011,,,,,,,52401.0
"Hanson County, South Dakota",53534.0,46,61,2011,,,,,,,53534.0
"Harding County, South Dakota",58125.0,46,63,2011,,,,,,28500.0,58125.0
"Hughes County, South Dakota",84093.0,46,65,2011,,22500.0,,,36474.0,76042.0,84093.0
"Hutchinson County, South Dakota",58179.0,46,67,2011,,,,,,26500.0,58342.0
"Hyde County, South Dakota",57353.0,46,69,2011,,15833.0,,,,,57353.0
"Jackson County, South Dakota",55395.0,46,71,2011,,26630.0,,,,90577.0,55329.0
"Jerauld County, South Dakota",50094.0,46,73,2011,,,250001.0,,,,50250.0
"Jones County, South Dakota",65083.0,46,75,2011,,,,,,,65083.0
"Kingsbury County, South Dakota",60159.0,46,77,2011,,,,,,,60795.0
"Lake County, South Dakota",60521.0,46,79,2011,,,110536.0,,,86080.0,60521.0
"Lawrence County, South Dakota",64820.0,46,81,2011,,41150.0,75500.0,,,2499.0,64453.0
"Lincoln County, South Dakota",78442.0,46,83,2011,49792.0,58864.0,84886.0,,,34653.0,78518.0
"Lyman County, South Dakota",62386.0,46,85,2011,,34028.0,,,,,62386.0
"McCook County, South Dakota",62674.0,46,87,2011,,24375.0,14375.0,,,220313.0,63256.0
"McPherson County, South Dakota",44946.0,46,89,2011,,,,,,,45268.0
"Marshall County, South Dakota",58519.0,46,91,2011,,20313.0,,,14107.0,,58519.0
"Meade County, South Dakota",58578.0,46,93,2011,44417.0,100313.0,78250.0,,32212.0,39583.0,58776.0
"Mellette County, South Dakota",52708.0,46,95,2011,,23173.0,,,,,52708.0
"Miner County, South Dakota",55227.0,46,97,2011,,34545.0,,,,,55341.0
"Minnehaha County, South Dakota",70117.0,46,99,2011,31101.0,14564.0,58750.0,76172.0,32337.0,42596.0,70463.0
"Moody County, South Dakota",62083.0,46,101,2011,,56827.0,11776.0,,2499.0,59250.0,62259.0
"Pennington County, South Dakota",64311.0,46,103,2011,53984.0,24821.0,42083.0,,40250.0,28207.0,64916.0
"Perkins County, South Dakota",51550.0,46,105,2011,,,,,,140139.0,51550.0
"Potter County, South Dakota",55101.0,46,107,2011,,,2499.0,,,,55203.0
"Roberts County, South Dakota",57847.0,46,109,2011,,33750.0,84286.0,,,34432.0,57847.0
"Sanborn County, South Dakota",58920.0,46,111,2011,,,,,,,59716.0
"Shannon County, South Dakota",49135.0,46,113,2011,,25640.0,,,,,49135.0
"Spink County, South Dakota",62469.0,46,115,2011,,,,,,,62629.0
"Stanley County, South Dakota",58042.0,46,117,2011,,6705.0,,,,,57917.0
"Sully County, South Dakota",62045.0,46,119,2011,,,,,,,61705.0
"Todd County, South Dakota",58333.0,46,121,2011,,22069.0,,,,96771.0,58889.0
"Tripp County, South Dakota",52309.0,46,123,2011,,24444.0,,,,6809.0,52309.0
"Turner County, South Dakota",59364.0,46,125,2011,,29375.0,,,,46250.0,59773.0
"Union County, South Dakota",72755.0,46,127,2011,,89500.0,,,107667.0,111250.0,72715.0
"Walworth County, South Dakota",55813.0,46,129,2011,,12346.0,,,,13482.0,55813.0
"Yankton County, South Dakota",66469.0,46,135,2011,,65769.0,41439.0,,46364.0,22500.0,66475.0
"Ziebach County, South Dakota",51750.0,46,137,2011,,19167.0,22321.0,,,27917.0,51500.0
"Anderson County, Tennessee",57198.0,47,1,2011,57414.0,24479.0,52104.0,,31023.0,87904.0,57745.0
"Bedford County, Tennessee",49276.0,47,3,2011,30054.0,21102.0,85606.0,,26796.0,40265.0,51216.0
"Benton County, Tennessee",40759.0,47,5,2011,30109.0,70625.0,,,,,40524.0
"Bledsoe County, Tennessee",37376.0,47,7,2011,30966.0,,,,,12188.0,37363.0
"Blount County, Tennessee",58400.0,47,9,2011,40466.0,33892.0,45417.0,,27895.0,42500.0,58322.0
"Bradley County, Tennessee",51644.0,47,11,2011,51555.0,15848.0,45682.0,,41576.0,49726.0,52277.0
"Campbell County, Tennessee",38044.0,47,13,2011,37500.0,92833.0,188333.0,,,14931.0,38030.0
"Cannon County, Tennessee",45009.0,47,15,2011,30938.0,50417.0,,,,48056.0,45152.0
"Carroll County, Tennessee",47073.0,47,17,2011,30898.0,29063.0,21591.0,,,43478.0,46939.0
"Carter County, Tennessee",40012.0,47,19,2011,16947.0,,80192.0,,41908.0,52743.0,39906.0
"Cheatham County, Tennessee",61634.0,47,21,2011,57500.0,,40875.0,,,42353.0,61575.0
"Chester County, Tennessee",50768.0,47,23,2011,27097.0,12986.0,,,,,50768.0
"Claiborne County, Tennessee",42559.0,47,25,2011,22371.0,,37344.0,,,25703.0,42626.0
"Clay County, Tennessee",44063.0,47,27,2011,,,,,,,44531.0
"Cocke County, Tennessee",38184.0,47,29,2011,59803.0,,28036.0,,,23646.0,38323.0
"Coffee County, Tennessee",50004.0,47,31,2011,50268.0,,54766.0,,35547.0,31367.0,49873.0
"Crockett County, Tennessee",46446.0,47,33,2011,31321.0,,,,26607.0,11691.0,46775.0
"Cumberland County, Tennessee",43938.0,47,35,2011,81042.0,25208.0,,,250001.0,25156.0,44035.0
"Davidson County, Tennessee",67264.0,47,37,2011,40053.0,34911.0,66481.0,48047.0,30535.0,42143.0,70280.0
"Decatur County, Tennessee",48711.0,47,39,2011,16750.0,,,,63438.0,9917.0,48898.0
"DeKalb County, Tennessee",46680.0,47,41,2011,,,,,38858.0,,47754.0
"Dickson County, Tennessee",51453.0,47,43,2011,27470.0,128194.0,,,40833.0,46591.0,51599.0
"Dyer County, Tennessee",50731.0,47,45,2011,35032.0,,,,2499.0,38320.0,50800.0
"Fayette County, Tennessee",71684.0,47,47,2011,44338.0,,71250.0,,,98688.0,71921.0
"Fentress County, Tennessee",39586.0,47,49,2011,,29375.0,,,,46000.0,39681.0
"Franklin County, Tennessee",52597.0,47,51,2011,39009.0,,250001.0,,38710.0,51469.0,52632.0
"Gibson County, Tennessee",53919.0,47,53,2011,26181.0,51375.0,,,23792.0,58125.0,54736.0
"Giles County, Tennessee",49083.0,47,55,2011,31864.0,,250001.0,,,50521.0,49458.0
"Grainger County, Tennessee",37710.0,47,57,2011,50625.0,,,,26750.0,22059.0,37609.0
"Greene County, Tennessee",43870.0,47,59,2011,44185.0,,130625.0,,12946.0,25750.0,44396.0
"Grundy County, Tennessee",34848.0,47,61,2011,,9250.0,,,,27361.0,34646.0
"Sharkey County, Mississippi",57000.0,28,125,2011,24643.0,,,,,,57125.0
"Simpson County, Mississippi",50525.0,28,127,2011,31118.0,,44152.0,,2499.0,,50836.0
"Smith County, Mississippi",53105.0,28,129,2011,23534.0,,,,,58938.0,53105.0
"Stone County, Mississippi",53269.0,28,131,2011,21234.0,,,,,17563.0,53005.0
"Sunflower County, Mississippi",56818.0,28,133,2011,25120.0,,33636.0,,85313.0,24375.0,56667.0
"Tallahatchie County, Mississippi",44415.0,28,135,2011,22708.0,,,,,,46429.0
"Tate County, Mississippi",60217.0,28,137,2011,32212.0,,,,,11612.0,60323.0
"Tippah County, Mississippi",42640.0,28,139,2011,27411.0,,,,57596.0,70833.0,42703.0
"Tishomingo County, Mississippi",41384.0,28,141,2011,19917.0,,,,33487.0,39792.0,41488.0
"Tunica County, Mississippi",55938.0,28,143,2011,28444.0,,19688.0,,,21939.0,65625.0
"Union County, Mississippi",44355.0,28,145,2011,35948.0,9250.0,,,25833.0,86161.0,45351.0
"Walthall County, Mississippi",54259.0,28,147,2011,24933.0,,,,9643.0,11339.0,54329.0
"Warren County, Mississippi",69832.0,28,149,2011,31523.0,2499.0,129904.0,,24608.0,64167.0,69787.0
"Washington County, Mississippi",64016.0,28,151,2011,24289.0,2499.0,141000.0,,95545.0,5694.0,64141.0
"Wayne County, Mississippi",53892.0,28,153,2011,24721.0,,,,,70441.0,54252.0
"Webster County, Mississippi",52647.0,28,155,2011,20625.0,41360.0,51250.0,,,,52301.0
"Wilkinson County, Mississippi",53238.0,28,157,2011,31170.0,,,,,,53361.0
"Winston County, Mississippi",55040.0,28,159,2011,32470.0,,,,,17969.0,55120.0
"Yalobusha County, Mississippi",49604.0,28,161,2011,27078.0,,,,,,50063.0
"Yazoo County, Mississippi",60669.0,28,163,2011,21321.0,,,,,7454.0,60669.0
"Adair County, Missouri",51468.0,29,1,2011,8984.0,2499.0,101528.0,,,89375.0,50833.0
"Andrew County, Missouri",67713.0,29,3,2011,,165500.0,,,,30221.0,67884.0
"Atchison County, Missouri",56628.0,29,5,2011,,51250.0,,,,,56628.0
"Audrain County, Missouri",51677.0,29,7,2011,21505.0,,,,63264.0,52000.0,52121.0
"Barry County, Missouri",48053.0,29,9,2011,,59000.0,35395.0,,37750.0,29286.0,47977.0
"Barton County, Missouri",47205.0,29,11,2011,,43750.0,,,19926.0,23462.0,47321.0
"Bates County, Missouri",52874.0,29,13,2011,38125.0,,,,45417.0,52143.0,52796.0
"Benton County, Missouri",44986.0,29,15,2011,,27438.0,,,,86458.0,44732.0
"Bollinger County, Missouri",44893.0,29,17,2011,,13929.0,29500.0,,,,44936.0
"Boone County, Missouri",72176.0,29,19,2011,34656.0,23235.0,52253.0,16500.0,55000.0,41750.0,72632.0
"Buchanan County, Missouri",56095.0,29,21,2011,44659.0,52656.0,61923.0,98250.0,26438.0,38176.0,56057.0
"Butler County, Missouri",43780.0,29,23,2011,23542.0,46902.0,220734.0,,62813.0,45865.0,44456.0
